order_item_id,order_id,product_id,quantity,unit_price
2949143,1631406,6265,4,54.22
2951239,6253001,3592,3,233.63
2952199,6988910,6592,4,474.76
2952599,5456303,1685,1,214.13
2953040,1423922,7789,5,468.56
2956085,4068431,8329,4,43.06
2956385,213512,9171,2,456.62
2956435,1947621,209,1,446.75
2957647,3873186,9091,2,150.57
2958703,219996,6008,1,442.72
2958801,5884075,2962,3,76.94
2959189,2247142,13825,5,498.29
2966632,5073102,9055,5,34.42
2966673,2321514,8670,1,191.16
2969045,5386907,13284,3,331.65
2969415,4935287,12089,3,488.78
2970851,5538902,5175,4,8.21
2971982,6589141,13886,3,414.24
2972012,4400045,6996,2,89.33
2973131,5972626,18786,3,274.63
2973796,7394625,16497,1,351.32
2980936,6597812,9226,1,21.34
2983696,545244,8443,1,355.29
2986739,3099731,19251,1,123.68
2989727,4901317,6461,2,360.34
2991283,4138726,15277,4,110.15
2992072,5051118,15412,5,438.11
2994512,6073948,2129,1,66.46
2995332,6972660,5891,5,84.54
2995932,2191474,12940,3,219.7
2995936,7913889,16354,3,494.87
2997811,2300284,1597,4,121.61
2997855,3190707,8748,4,176.93
2999761,4985949,4533,4,391.78
3000395,2782743,10706,2,38.59
3003017,7744,5548,4,370.49
3003474,3834653,15233,3,292.04
3003673,5871491,7610,2,96.87
3003717,4247718,440,3,131.2
3006366,7028253,4815,3,359.56
3006527,2868690,17909,1,441.11
3007705,155777,1494,3,7.39
3009886,240016,7070,2,80.5
3011796,7632458,4753,2,163.36
3013588,4596685,477,1,412.98
3016981,2036961,18397,5,196.9
3017251,6526833,15445,2,483.63
3020225,5135511,5495,1,207.18
3021157,4879023,15912,5,186.6
3021415,2170701,18100,1,471.67
3024048,5754132,4446,3,301.42
3024661,5169147,15246,2,175.65
3024884,1367062,4435,1,45.32
3027579,3170427,16330,2,372.89
3028745,6290262,7042,1,265.42
3028878,2170701,3893,2,424.8
3030713,1094211,19589,2,463.32
3031154,2029397,7818,5,195.69
3033914,4694735,1187,3,228.15
3033940,6188622,14256,2,334.0
3035714,5383316,14593,5,394.27
3035894,4550890,9927,2,381.1
3036937,187521,19112,3,81.89
3038565,4887830,18954,3,219.08
3038574,6802656,15234,4,270.65
3038983,1571790,14617,3,107.4
3041474,1485566,10317,4,213.23
3043428,555203,17213,1,495.58
3051326,1828857,10721,5,279.51
3051549,5847589,7559,2,14.63
3052533,215692,11790,3,293.96
3056071,1083470,6836,5,83.68
3057588,6170540,9997,4,142.55
3060524,3800644,11574,4,16.06
3061373,5047870,12064,5,217.63
3063737,4220545,4095,4,27.83
3065027,559428,1427,1,21.04
3066654,6642239,19979,4,449.51
3066818,4194388,11054,2,283.95
3069483,7587513,19475,4,421.42
3072343,7561416,16770,1,28.23
3075537,4105129,7672,1,379.51
3078532,591791,4963,3,253.92
3079149,7805600,13791,4,306.1
3079767,6244760,5714,3,74.16
3081422,2130915,16744,2,77.26
3083571,1223310,18828,5,221.32
3083584,5753637,13203,4,408.42
3084614,1241908,18941,3,190.63
3085658,7899978,5670,5,262.87
3087563,6821160,4269,4,390.21
3087605,7247326,7347,2,57.8
3089735,7026625,11043,3,485.81
3089878,4985448,11937,4,415.73
3092561,6977897,18530,3,270.37
3094557,1175728,13332,2,449.61
3094631,6085706,10460,1,143.86
3097105,2748936,13709,2,182.11
3098532,6058892,14979,3,324.81
3098622,6584285,2485,1,189.34
3098698,4101776,15788,5,483.64
3101045,7368280,9799,3,108.87
3102108,2368947,16921,1,382.41
3105129,2833649,1295,4,158.2
3106665,244717,14388,1,177.86
3109096,7660519,16971,3,469.72
3110434,5636399,9189,4,394.67
3111947,7091867,3426,2,494.25
3114558,1128143,12645,3,22.66
3114774,7621207,5676,2,162.83
3116921,1587931,16678,3,375.13
3117686,6872689,17848,4,356.03
3118247,7824617,16347,5,102.98
3119553,20839,3030,1,289.44
3122165,3130464,530,5,61.17
3122780,4765802,16886,3,415.01
3123073,6306155,16602,5,34.33
3123078,6709720,3509,2,365.72
3125175,405514,1829,3,260.97
3128819,3104086,16757,2,127.41
3129037,6603347,8716,3,184.57
3129108,7337003,16951,4,326.24
3130329,6981896,11313,1,485.41
3131358,3152823,14899,5,109.4
3133221,3262355,8113,5,10.83
3134163,2072437,2352,4,215.78
3134640,1016919,14181,3,121.01
3136302,5313821,18616,1,259.34
3137340,5827529,10436,3,399.17
3138790,4067129,2361,2,467.79
3139743,7140791,390,4,369.15
3143005,3585870,287,2,214.38
3145818,162966,11636,5,384.24
3149647,6670748,14292,5,378.85
3150341,7198753,16941,4,42.83
3151500,7607888,17700,5,164.52
3155989,635738,17809,3,395.71
3158717,563641,17065,4,216.07
3160332,205604,9603,4,415.87
3161155,6459805,5205,5,470.15
3161324,5015469,16541,3,136.19
3162078,846962,2875,3,170.3
3163439,4337073,9923,5,419.36
3164397,3932819,5316,4,26.64
3166697,1312479,11912,1,475.12
3167541,5192833,18345,4,185.28
3168727,3025454,9766,3,476.32
3174284,5746639,1237,5,54.93
3174674,6190250,13476,4,90.8
3175335,5388177,11009,4,281.7
3175726,3987245,12243,1,325.56
3177932,4500777,5519,1,194.2
3181167,304243,5593,3,250.5
3181398,3241288,11652,2,113.75
3182575,2290013,354,4,361.81
3184370,4595801,7049,3,80.08
3185574,2460672,13215,3,128.59
3190117,1249381,5933,1,167.23
3190190,833596,8145,4,30.34
3190771,472306,19562,3,51.03
3193579,4681232,19377,4,129.36
3193803,6180820,748,1,399.28
3197739,6984053,2404,2,281.47
3202955,6210990,10028,2,185.22
3203342,6584285,19639,1,62.69
3205151,1820390,9565,4,33.47
3205373,6251304,5960,5,16.42
3207511,4855101,10592,4,175.87
3207849,7640438,4667,2,332.78
3209089,3889753,14485,3,346.62
3210459,2914522,18329,3,459.46
3210584,6562467,4245,2,427.51
3213274,4664482,3765,5,229.71
3217132,4978840,842,5,484.18
3217790,3859988,10225,3,403.58
3218970,6810921,3912,2,22.76
3220460,2514783,5363,1,447.04
3222510,5332999,18387,3,48.08
3223621,5871491,308,1,374.42
3224005,5336048,6315,2,175.12
3224851,7785985,4419,3,204.25
3225385,1278319,11546,3,19.8
3225988,5550982,4107,3,283.19
3228135,3820377,9049,4,8.67
3229174,2767974,19089,1,184.0
3230341,2741355,16500,4,404.92
3231417,2045474,16473,5,347.23
3241721,818510,2723,3,186.86
3242143,7210952,1055,3,70.33
3243478,3021393,16380,4,441.0
3244449,182877,9022,5,22.16
3245101,5427684,1045,2,276.65
3250060,6273389,1824,3,288.08
3251722,5410643,824,2,136.58
3259166,3642738,8148,5,78.64
3262887,615324,448,5,75.03
3263054,923827,18554,1,345.06
3264768,6456150,6620,4,356.23
3266071,361978,8349,2,446.8
3266085,1883774,8110,3,302.53
3266281,751595,9408,4,426.07
3266287,7145558,1030,2,216.71
3266662,4253620,260,4,487.76
3267368,2794389,13058,2,495.57
3268445,6548098,16878,1,249.85
3269452,6191041,9729,2,99.05
3274053,1016919,3404,4,450.49
3281171,4305389,12564,4,26.42
3286063,1456301,19139,1,387.38
3287418,2767974,6722,5,399.71
3289162,1920564,18857,3,100.15
3289518,2823342,3751,1,337.48
3290033,5552343,13990,2,255.29
3290184,53647,2781,1,350.14
3291000,7856927,1705,2,316.87
3291029,4337073,15840,5,350.99
3293283,6461959,2163,3,374.98
3293730,2368504,18911,3,87.77
3295349,5427684,8442,3,166.86
3296044,6670748,7388,2,441.95
3296216,846962,6242,1,84.02
3296782,7870339,3359,1,40.83
3298206,1245668,3346,1,349.0
3298586,5220015,9968,4,194.44
3298605,2434172,725,1,332.98
3298620,7349544,14597,5,402.52
3298724,2765842,7686,4,67.58
3300616,3285973,10129,5,102.59
3302880,3593009,177,3,53.54
3306703,3959317,9291,5,346.63
3306902,4799958,5765,4,162.44
3308122,6962617,10126,1,361.21
3309162,3916649,11328,2,453.62
3316345,3687502,4418,4,58.16
3316376,1737566,17711,3,297.35
3317530,7104881,3630,4,396.07
3318889,47473,829,5,47.64
3321112,6609723,6873,5,234.22
3321210,4223138,5716,2,134.85
3321452,1839247,9429,5,42.64
3323652,7047698,12338,3,419.1
3325334,1724342,1110,3,65.21
3326965,7198882,12947,1,233.97
3330255,5593850,6361,3,42.71
3330670,957558,11269,1,337.02
3338311,5320687,10739,2,326.86
3339890,4084915,13462,3,233.7
3342417,5220015,4548,1,129.98
3343141,5608458,282,5,228.82
3343643,4937194,12769,5,426.51
3344771,6059802,224,5,358.45
3345329,4662840,7986,3,138.54
3345690,6891099,8886,4,163.59
3349807,2654616,50,5,150.78
3350802,673932,11726,5,247.55
3350837,5080059,18977,2,284.47
3352369,4575357,3022,1,398.67
3355812,161814,15773,5,208.14
3358028,2704846,13911,3,234.28
3359825,3748995,15099,2,428.69
3360473,5802471,17567,1,298.94
3363294,3272476,9181,4,283.75
3364153,5986912,19833,4,403.28
3364545,702934,8621,1,58.16
3368176,885672,7613,5,277.05
3369377,6679249,11758,4,46.66
3370690,3399370,17909,4,441.11
3371459,7368669,16461,4,319.47
3372406,3062305,12609,1,105.32
3372627,6930387,15245,3,187.39
3372880,6940680,998,3,127.75
3375817,5991940,4720,4,203.04
3377521,5552690,7274,2,258.86
3378377,5911371,3424,5,470.5
3383306,7383634,17377,5,172.92
3387138,5282632,1257,4,347.57
3390513,1722162,5693,2,142.23
3391231,6357919,4669,4,463.88
3391437,6515161,12668,4,444.34
3391992,6585378,1689,4,341.22
3401300,1197097,6511,4,463.65
3401347,2739414,9451,5,164.87
3404250,6749030,15509,4,156.7
3406774,2664590,19749,5,188.84
3407744,4913490,8774,2,139.85
3409195,7137381,5354,4,232.53
3410700,4937194,18855,5,170.82
3411870,816925,8286,4,103.62
3412622,1737566,17949,2,59.76
3414926,2932296,14756,5,487.93
3416444,5383316,4894,5,335.8
3416795,6009610,1102,4,401.34
3422118,3906436,9546,1,64.12
3422816,6630757,322,3,200.89
3425579,5868192,19361,2,395.78
3427120,7241383,5049,2,412.43
3429284,5636399,7864,3,102.47
3429784,847935,8636,2,301.78
3433465,2932819,9057,3,331.85
3434315,5086136,3891,1,442.1
3435797,5725041,13700,2,200.95
3437857,6085706,1258,3,121.16
3438580,1654949,8042,4,89.51
3438635,4121592,10190,2,117.78
3442495,703944,10578,4,78.78
3444596,6855485,10060,2,308.98
3450903,2084980,16938,3,79.43
3451024,1736996,16697,5,132.83
3451565,7985985,9818,3,469.61
3452465,972277,2738,1,161.71
3452544,3205593,3251,5,386.77
3455371,5086136,17715,4,375.61
3455372,6887221,8154,2,323.95
3456826,6189272,12009,5,91.44
3458040,1736476,19408,5,34.89
3459124,5915776,4411,4,354.39
3459686,5917079,10501,5,237.46
3464834,3802255,11673,1,405.49
3465236,2385774,5070,5,133.15
3470020,6780315,14870,2,227.11
3471405,6879801,7568,1,385.93
3472021,1177296,15433,4,338.77
3474134,7104881,19019,4,167.82
3474381,5104687,19109,1,209.58
3475776,2753865,5887,3,410.89
3477874,2998600,2438,2,100.42
3479464,4699908,13311,5,372.37
3480174,2474833,8352,3,379.92
3480328,5394636,11925,3,10.8
3480448,2223215,17076,5,169.05
3482751,7176524,17151,4,206.33
3484026,5816202,12163,4,272.57
3485066,3590053,14700,1,147.39
3485871,7028253,19985,5,322.79
3486734,4562739,9784,5,17.19
3489068,2872947,3856,2,197.0
3493995,344614,17472,2,72.62
3495731,3097008,19951,2,172.42
3496082,7071519,151,5,405.2
3500190,3873107,2495,4,65.99
3500349,337733,19552,5,12.48
3500458,4280374,11353,5,420.97
3501764,4964689,17738,1,21.26
3503291,2454639,19839,3,175.07
3503627,5086271,7340,4,97.56
3508020,1311066,3701,1,23.23
3508376,5055571,1354,4,93.88
3511699,7879907,421,2,499.21
3516575,7311666,10175,4,268.12
3517993,6670748,10533,2,39.35
3519311,5887332,19745,1,111.62
3519438,5818771,4809,3,337.42
3521458,6869827,2944,3,202.42
3527108,4137878,14909,2,312.36
3527756,5771763,11453,5,16.68
3527834,6461959,4541,3,163.94
3529315,6401660,14648,5,248.27
3529461,1372218,18082,5,221.3
3531030,3904154,188,3,200.92
3535492,5750022,19942,4,232.89
3536097,6525813,4022,5,133.94
3540011,6458660,5748,2,240.16
3540257,500793,4687,1,154.01
3541258,6256870,19476,5,259.35
3542124,3001798,6811,4,61.19
3543573,4477992,18028,2,77.28
3545083,4139424,19840,4,142.2
3550000,4404116,17747,3,341.16
3553822,2769734,11491,1,441.4
3554832,6090260,7199,2,189.5
3557409,3730858,17218,4,365.18
3558077,1428822,10871,3,220.1
3559060,1634790,3270,2,336.3
3561109,5249879,7577,3,206.8
3562913,953461,19713,1,88.88
3563204,6876047,1579,2,240.2
3566047,64572,5427,1,396.19
3567611,6312241,1826,2,463.62
3574341,4589553,16424,1,11.99
3574732,2833851,8911,1,431.53
3576034,969,6122,2,499.21
3577578,5467447,220,4,48.43
3580716,3614146,7125,2,156.71
3581642,5565853,15927,3,400.8
3583049,5920955,3078,5,266.97
3584645,7104881,19136,1,154.89
3588240,2823342,4467,2,444.47
3589859,4193289,12879,4,101.58
3590288,7248740,12923,1,124.61
3591566,1707671,1216,3,358.34
3593726,7099196,8349,2,446.8
3594725,7846082,12599,4,233.02
3595781,3652487,11116,5,428.78
3596133,7254365,16719,5,228.99
3599678,2395216,7866,2,325.02
3600048,2290013,13472,3,482.27
3600920,2167059,9914,5,205.81
3601497,7734919,19303,2,495.6
3603928,4549555,2518,4,110.85
3605219,1729270,280,5,355.27
3609395,3925120,6960,3,65.69
3609813,1119455,35,3,320.73
3611353,3384344,10179,4,258.15
3611942,7480374,8655,4,92.28
3612046,4713032,2254,5,349.8
3612074,6036359,13205,2,212.13
3612657,1675198,2339,1,193.4
3615562,4784725,14746,2,354.92
3616071,7279903,18845,2,453.17
3616859,7395496,11290,1,198.57
3618883,5718334,10773,2,20.21
3619346,7527495,6395,5,440.87
3620262,3902276,5860,2,52.25
3621059,2146138,2316,4,79.5
3621881,4558447,1700,2,484.3
3622056,4777512,2775,5,61.13
3628280,392618,8446,2,66.69
3630361,5857615,12847,2,466.26
3630394,1839247,10730,2,166.15
3631055,3296067,13645,4,204.64
3631739,2130121,3404,5,450.49
3633073,838708,19221,5,139.89
3633337,7072498,14712,1,402.05
3635797,6323933,15782,4,449.3
3637015,2215393,4416,2,244.18
3638422,6855520,17046,1,78.31
3639989,1349902,17785,5,192.4
3643169,5813262,4800,2,355.34
3645917,4699311,17132,5,340.25
3649878,7534322,13804,1,330.67
3651607,3857721,5507,5,304.65
3652182,322220,10836,1,259.72
3653636,6847080,9813,4,72.8
3653716,3259660,11166,2,106.69
3656262,5449002,2588,4,5.16
3659722,4101776,18607,5,383.76
3660413,5485868,2847,3,35.05
3660720,3628517,5695,1,443.96
3662678,6106589,1169,2,220.56
3666137,1763207,10215,5,357.75
3667546,429820,18890,3,246.93
3667629,7620686,16152,3,364.01
3668932,4896825,4233,2,396.38
3670860,6398372,19924,3,440.86
3673677,1682400,18776,3,447.58
3678745,409486,15827,4,135.81
3680338,460487,9978,3,114.55
3680362,6096592,15485,5,436.34
3680968,5562957,14673,4,82.13
3681212,3100353,12981,4,261.87
3682345,6070066,1168,3,319.69
3683274,5310501,12251,3,474.36
3684514,5542728,16086,1,38.81
3684805,7478801,4557,2,125.15
3685408,6625461,9127,2,363.68
3685421,5323417,1308,3,207.65
3687821,5054399,19178,2,157.27
3689142,1460675,8927,4,65.75
3689712,4534581,9267,3,182.15
3691132,2526423,19858,1,19.22
3691418,948046,2069,4,324.64
3692610,5920288,15342,1,70.86
3693694,420716,4499,3,198.7
3694706,4401845,5017,2,473.77
3697815,939952,4779,5,105.11
3701340,2615930,8364,3,328.99
3703168,5437098,8130,3,463.18
3704883,7622036,8665,2,416.43
3708310,2833851,6939,1,45.22
3712268,6338771,9340,3,287.77
3714276,367461,15067,2,251.08
3715012,1311066,5336,1,33.94
3716930,3974042,17444,4,145.0
3717575,4055082,2594,2,346.41
3718250,5581779,19639,3,62.69
3721534,6678065,704,2,22.6
3721813,3168283,10651,3,55.99
3722596,2576907,2945,1,120.14
3728762,860178,2632,5,14.35
3728910,708099,302,5,257.37
3729171,4011345,15173,1,419.23
3729651,4669210,2541,5,451.95
3729903,6896188,2794,5,115.15
3730306,6988910,6137,4,354.73
3731490,1597085,9487,3,414.38
3735429,5044332,9701,5,259.15
3735949,6749030,9098,4,342.16
3738876,4986408,9294,1,355.85
3740879,1773322,12580,4,80.85
3742786,3908284,4401,1,214.49
3746328,7981718,7417,5,390.41
3746812,3318358,14935,1,425.32
3746952,2474811,15371,1,17.42
3749643,6399834,6156,5,33.79
3751664,6597812,248,4,9.81
3752421,6516376,13671,1,307.99
3752541,3775861,14597,5,402.52
3752978,6595736,13003,2,251.79
3753853,3352118,16557,5,411.45
3754999,1090616,6608,4,186.63
3755908,6658807,16912,4,8.91
3756384,7953413,15623,5,343.78
3757099,6602059,13999,3,120.2
3762118,4498054,8811,2,18.6
3765389,1896532,15230,3,444.44
3769196,1275423,4258,3,354.96
3770151,631372,3239,2,35.24
3771137,3681660,6282,2,453.94
3771459,7933540,254,1,455.13
3771516,6735402,7492,5,378.74
3773740,3099731,18925,2,115.33
3777698,208867,5137,4,201.77
3777780,6976884,11802,4,278.99
3779391,7902686,6663,3,365.14
3781000,3626733,17051,5,266.31
3783681,5927765,5775,4,252.8
3785036,4545509,10781,2,327.77
3785078,7349544,17491,1,25.71
3786840,3074171,6322,1,352.71
3788510,5693109,6398,1,462.17
3789303,6449010,2269,1,71.36
3791737,481693,14175,2,47.84
3794734,7221210,10125,2,472.13
3795219,592115,6004,4,114.25
3796421,2529892,7478,1,194.9
3797941,2753865,11431,4,14.11
3798034,713758,3988,1,68.52
3799296,5121464,1937,3,208.67
3801653,802298,2990,4,9.7
3803886,3201901,16349,2,214.1
3804768,4549555,10566,1,262.81
3806209,7899978,10305,2,193.52
3806823,6877498,4200,4,17.57
3807259,3271331,19151,3,226.79
3808436,1920332,10333,5,42.98
3809869,697537,1147,3,414.77
3810849,2460078,9488,3,48.0
3812985,3513034,11370,4,380.07
3815055,4206766,19675,1,430.06
3820288,6051187,1662,2,372.99
3820835,7772498,13008,4,55.65
3825865,2697185,16295,1,314.64
3826362,2634167,18920,1,332.11
3827375,1493264,8402,2,48.58
3828033,3192643,1781,5,437.81
3828909,1547653,13247,4,164.35
3829082,5458618,15175,3,265.93
3829400,2417971,10012,2,306.25
3831270,1870828,684,2,152.16
3831916,4172834,15155,2,15.34
3833052,482898,10926,5,246.0
3837420,6279371,451,2,111.68
3838139,2520570,19571,4,388.35
3839057,2578099,11469,3,246.78
3839845,2317499,5957,1,387.94
3840221,1760906,15816,2,283.03
3840741,3574711,15379,3,434.36
3840924,4956780,12949,3,401.34
3841233,3133969,5270,5,209.91
3841432,2723356,18679,4,125.28
3841829,775373,11524,2,482.99
3842887,6792753,15777,2,495.18
3851699,359852,1158,2,123.52
3851756,2080845,8871,5,232.84
3852133,3550087,12724,2,194.42
3857686,405514,18620,2,77.24
3857951,862786,3681,3,380.17
3858951,2680102,16849,3,293.58
3860345,5506370,3153,2,465.97
3862531,2526423,2014,5,450.7
3864722,3707263,3684,4,361.1
3867502,2244245,1306,2,481.77
3870740,1592049,10802,1,280.66
3871207,3925887,8735,2,270.72
3871728,2748936,17166,3,129.42
3875978,7537543,15151,1,25.33
3876060,4450498,14943,5,336.9
3878948,1377526,19351,3,436.82
3880787,4321484,7002,4,448.81
3887370,5507951,16549,5,424.26
3887546,6602414,10718,4,304.27
3887867,6179891,11855,1,44.9
3890342,1391944,10129,2,102.59
3894899,7968127,10167,3,357.1
3896994,2590671,326,2,364.93
3898296,1028142,616,5,28.37
3898472,5958074,1821,5,255.44
3899410,2872947,1076,3,347.45
3902889,643038,13319,1,173.48
3903469,5309210,5886,4,464.39
3904109,1228609,6113,1,433.8
3905080,3683469,8712,4,45.53
3909621,6449010,1356,4,114.67
3912878,7870339,7740,3,367.39
3915906,2424274,4097,2,161.3
3920439,3477912,15262,2,394.72
3923350,3129852,12620,5,486.18
3927166,3134863,220,2,48.43
3930734,74883,5500,1,420.13
3935356,3772329,8667,2,395.67
3935626,3314896,795,1,49.01
3937631,7597365,9128,5,181.54
3938497,6432663,3933,4,258.7
3938927,3032421,100,4,405.6
3940297,6806438,2965,1,27.42
3942300,4334573,7461,3,497.85
3943085,6332818,7335,3,444.57
3945373,3906752,6828,2,408.07
3945935,5517956,17382,3,322.54
3946054,6462484,4834,4,385.64
3946325,6456089,2628,3,329.06
3947257,2331491,4063,2,218.73
3952165,5680488,13011,4,235.02
3952227,1129110,6883,5,268.15
3953576,4921241,19323,4,135.68
3954125,629479,7842,3,213.67
3954390,5894832,5318,3,216.07
3955349,3881710,9047,3,478.35
3956501,3016028,2961,1,455.88
3958744,5861693,9528,1,471.8
3962504,5560257,9357,2,382.59
3962842,4206766,12747,2,372.48
3964404,3196781,10022,1,300.28
3967016,4675299,18363,5,162.76
3970357,7475136,14470,3,180.44
3970671,4335711,19472,5,156.16
3971995,5581779,11166,1,106.69
3972638,6618486,1803,1,11.56
3974692,2186482,9371,3,240.52
3975794,5289047,440,2,131.2
3976200,3372005,775,2,281.57
3978333,3824414,2918,4,293.08
3979881,7511303,18875,2,407.38
3980920,6984053,16830,3,134.47
3982244,7155401,5216,3,206.31
3995449,6156135,18478,1,149.58
3996172,673932,9978,3,114.55
3996740,4196955,15598,4,486.21
4000597,885850,19094,2,357.68
4000887,3984469,7059,3,462.06
4004823,6790023,10274,1,332.24
4006364,3146433,19788,2,55.2
4008438,3544476,386,4,86.06
4009946,7620686,10720,5,462.76
4011165,5451433,739,2,430.18
4011198,1549583,6745,5,327.47
4012731,3182165,13091,1,122.73
4013617,6862095,5846,5,343.54
4014331,7269849,4773,1,206.02
4014706,5350808,18612,4,89.93
4015010,90229,10155,1,423.16
4015121,7290630,1906,2,144.43
4015941,949300,5369,1,432.11
4016618,2827611,19542,1,359.32
4017506,1850632,19226,2,148.2
4023845,26019,1975,4,493.25
4025464,1127097,6500,2,321.46
4029505,3479775,8735,2,270.72
4029978,6972029,1625,4,73.31
4031897,1058466,7315,5,252.5
4032470,5751468,6120,5,56.71
4033045,2872477,5464,4,275.55
4034997,659337,17855,2,38.94
4036967,3613333,9349,5,21.84
4041862,4569433,10766,3,109.97
4042765,3205593,11136,5,112.4
4045414,1259157,10715,4,181.31
4046418,6852113,8258,5,427.97
4046762,2861245,3857,1,295.19
4047385,5636804,19088,1,223.44
4050324,520221,14395,3,284.01
4052380,2279195,5472,3,234.73
4055389,3611796,13907,1,137.31
4057331,4938438,9670,2,495.5
4058054,2526423,2678,3,74.36
4058900,2549741,3819,3,383.03
4059200,1166205,17263,3,240.88
4059815,5661775,16798,1,128.01
4059826,2527653,5704,3,409.57
4061347,4942184,7186,2,313.75
4061542,3280164,5287,4,221.97
4061619,7394625,12659,3,463.97
4065969,3842551,60,2,333.06
4066672,2409341,18440,2,87.05
4069122,7480374,13270,5,95.96
4069174,5216461,1112,2,256.92
4069498,1764733,17581,5,356.59
4071104,6349946,18381,2,187.81
4074180,3509414,14958,4,283.12
4074285,7575001,3246,4,413.18
4076629,6819198,2471,4,226.72
4076779,2331491,3325,2,354.22
4077791,5143464,14622,5,378.01
4081622,4760766,16430,5,346.62
4085025,1957421,7421,1,39.06
4089289,543685,15618,1,103.16
4089460,85712,18875,4,407.38
4090309,5666371,4171,3,374.27
4091122,1601539,16618,3,56.19
4092399,1090616,1096,3,38.06
4096149,6363129,14037,1,143.63
4097012,2680427,15976,1,270.81
4099302,802222,12903,2,420.36
4099362,2739414,3581,5,183.18
4101174,2137718,12112,3,298.08
4101866,4694735,8631,3,212.48
4102187,2722146,5227,4,373.64
4103741,2389837,3782,2,318.15
4104456,6134821,8412,2,196.97
4105747,6687380,6642,2,331.04
4105884,7055447,1130,1,47.19
4106300,5289047,11213,2,492.05
4112098,6459805,11158,4,126.56
4112926,7733448,10331,2,424.27
4113326,7756325,5918,2,435.09
4113714,1656707,15335,1,387.2
4113908,1358975,16162,2,169.83
4114764,6230044,19881,4,133.94
4115036,5702326,11369,3,291.93
4117296,6305151,15077,5,140.0
4117432,5003997,11732,5,230.15
4118155,4753227,1346,3,23.43
4119856,243182,16072,1,142.32
4126500,2165567,243,4,301.85
4126802,5273738,5307,4,278.38
4127061,1090616,5595,3,136.98
4128190,3906253,1340,4,468.55
4128958,7949884,13756,5,9.39
4131985,6096592,5571,2,278.95
4133568,4715753,15855,4,459.87
4137665,1282360,9954,3,115.28
4141574,7517711,10322,2,109.37
4143636,342572,3805,4,391.7
4147108,2363222,14451,4,441.18
4147868,3712636,16091,4,383.22
4152857,349824,3420,4,56.74
4158235,7578089,14606,4,246.41
4164160,1016919,10254,2,392.08
4167017,4077121,5705,2,479.21
4167840,4557318,15297,1,152.59
4168214,4462382,12083,3,401.91
4168415,7820601,9532,4,190.81
4172564,1615740,10036,1,292.11
4174001,4118339,4450,4,212.28
4174689,7298815,9585,1,305.64
4175537,478002,15006,5,125.3
4178023,2862913,10728,5,72.92
4178471,5023612,19805,4,296.18
4180830,5901610,1158,4,123.52
4181822,4837719,16276,1,156.23
4183009,7972356,355,2,9.83
4185822,1751355,12090,3,20.01
4188342,289101,1918,2,17.43
4192922,1491741,18108,3,164.26
4194058,3261638,13787,4,118.86
4195597,3031420,2151,2,151.48
4195635,6109428,10117,5,200.15
4196210,7260625,18732,3,464.15
4198531,5102528,18761,1,52.84
4200226,5991940,4486,4,157.72
4200699,1007037,11350,2,263.33
4202747,5669080,8118,4,142.63
4203330,7130657,9445,2,22.24
4206976,589023,4492,2,480.17
4207995,5377133,7137,2,405.02
4209725,3352808,2838,1,243.54
4212497,2549192,8101,1,252.82
4215300,5217847,6131,1,106.2
4216221,1354724,4176,4,103.56
4218101,7930814,1136,3,498.04
4221160,7972359,9610,1,270.35
4222817,6323431,11550,2,146.7
4223677,837089,13558,5,472.98
4223765,7372537,6363,2,6.21
4224626,4896825,10731,3,41.63
4225444,3001754,16373,3,458.79
4227248,5774547,17443,1,71.46
4227859,1925365,11664,2,221.49
4230157,3736835,14982,5,219.92
4230942,4659681,15832,1,391.24
4232204,3157050,856,5,66.26
4232568,2964359,12859,3,438.51
4233720,6281238,17422,2,147.25
4235023,3357076,3860,2,399.14
4237039,5518466,19383,2,273.17
4239237,5820392,15950,4,154.48
4239722,3273023,17085,1,227.88
4239724,2854279,15802,3,466.58
4239747,4665583,2695,2,391.5
4239902,4845765,7566,3,376.9
4241137,7134500,11177,2,335.8
4242557,2740501,10138,5,20.18
4243700,7534322,810,5,426.56
4244761,1588147,6543,4,445.8
4246144,7445386,14915,2,305.94
4246773,6827072,16285,3,89.06
4247427,953728,1174,3,444.46
4247783,2700907,15796,2,349.07
4247935,2519334,19582,3,51.4
4250704,405514,6204,3,375.02
4251183,4985949,16602,3,34.33
4254159,306204,15396,5,104.98
4259885,2987527,15235,3,59.89
4261100,7564281,15162,4,266.64
4262129,496723,16731,1,17.11
4262421,6547173,1045,5,276.65
4263693,5972646,144,2,26.6
4265035,7818896,19108,4,483.31
4265642,3209318,13168,3,361.38
4269063,1234650,16645,2,434.57
4269195,1487438,19866,5,457.42
4269379,647276,8842,5,24.26
4270638,1041530,7494,3,66.35
4271312,10097,12217,1,198.76
4273868,1054271,13986,3,155.13
4274710,386748,671,5,37.03
4276302,6119794,14276,4,299.17
4276710,5857963,9919,3,105.84
4278982,1910117,14577,3,38.92
4279411,662960,1376,5,372.91
4289788,4194388,8856,1,175.72
4291667,5034281,19819,2,148.34
4291960,1722183,12992,2,186.74
4293549,5559171,10379,1,21.45
4295034,4500777,18864,5,117.0
4298736,568083,2110,2,262.04
4298880,1103571,11087,2,402.26
4299049,7105742,12198,4,224.45
4304047,3750179,15947,3,341.4
4304284,1395222,13202,5,393.0
